업체명,모델명,연료,변속형식,차량형식,자동차 종류,도심주행연비,고속도로연비,CO2배출량(g_km),1회충전주행거리(km),배기량,등급,출시연도
기아,"스포티지 2.0디젤 2WD 6MT (PE/18""타이어)",경유,수동,내연기관,승용차,13.8,15.2,131,,1995,2등급,2018
기아,"스포티지 2.0디젤 2WD 6MT (PE/17""타이어)",경유,수동,내연기관,승용차,14.1,16.3,125,,1995,2등급,2018
BMW,BMW 740Ld xDrive WLTP,경유,자동,내연기관,승용차,9.8,13.3,174,,2993,4등급,2018
BMW,BMW 420d Coupe WLTP,경유,자동,내연기관,승용차,12.5,15.5,139,,1995,3등급,2018
BMW,BMW 420d xDrive Gran Coupe WLTP,경유,자동,내연기관,승용차,10.5,14.3,162,,1995,3등급,2018
BMW,BMW 420d Grand Coupe WLTP,경유,자동,내연기관,승용차,12.3,12.6,153,,1995,3등급,2018
BMW,BMW X1 xDrive20d,경유,자동,내연기관,승용차,13,16.5,131,,1995,2등급,2018
BMW,BMW X1 xDrive18d,경유,자동,내연기관,승용차,12.2,11.8,159,,1995,3등급,2018
기아,"스토닉 1.6디젤 7DCT 19MY (15"" 타이어) (15)",경유,자동,내연기관,승용차,16.1,18.1,109,,1582,1등급,2018
기아,"스토닉 1.6디젤 7DCT 19MY (17"" 타이어) (15)",경유,자동,내연기관,승용차,15.8,17.8,111,,1582,1등급,2018
기아,"스토닉 1.4 가솔린 6AT 19MY (17""타이어) (15)",휘발유,자동,내연기관,승용차,11.5,14.2,132,,1368,3등급,2018
기아,"K7 2.2디젤 (18""타이어)",경유,자동,내연기관,승용차,13.1,16.6,131,,2199,2등급,2017
기아,"K7 2.2디젤 (17""타이어)",경유,자동,내연기관,승용차,13,17,130,,2199,2등급,2017
BMW,BMW X2 xDrive20d,경유,자동,내연기관,승용차,12.8,16.4,133,,1995,2등급,2018
MINI,MINI Cooper D Clubman,경유,자동,내연기관,승용차,13.5,16.6,128,,1995,2등급,2018
BMW,BMW 740d xDrive WLTP,경유,자동,내연기관,승용차,10.2,14,166,,2993,3등급,2018
기아,모하비 3.0 디젤 2WD 7인,경유,자동,내연기관,승용차,8.9,12.1,193,,2959,4등급,2018
기아,모하비 3.0 디젤 4WD 7인,경유,자동,내연기관,승용차,8.4,11.4,205,,2959,4등급,2018
BMW,BMW 520i,휘발유,자동,내연기관,승용차,9.6,13.1,153,,1998,4등급,2018
기아,"스포티지 2.0디젤 4WD (PE/19""타이어)",경유,자동,내연기관,승용차,11.5,13.8,154,,1995,3등급,2018
기아,"스포티지 2.0디젤 4WD (PE/18""타이어)",경유,자동,내연기관,승용차,11.8,13.9,151,,1995,3등급,2018
기아,"스포티지 2.0디젤 4WD (PE/17""타이어)",경유,자동,내연기관,승용차,12,14.2,148,,1995,3등급,2018
기아,"스포티지 1.6디젤 4WD (PE/19""타이어)",경유,자동,내연기관,승용차,13.3,14.4,137,,1598,2등급,2018
기아,"스포티지 1.6디젤 4WD (PE/18""타이어)",경유,자동,내연기관,승용차,13.4,15,134,,1598,2등급,2018
기아,"스포티지 1.6디젤 4WD (PE/17""타이어)",경유,자동,내연기관,승용차,14,15.4,129,,1598,2등급,2018
기아,"스포티지 2.0디젤 2WD 8AT (PE/19""타이어)",경유,자동,내연기관,승용차,12.9,15.1,137,,1995,2등급,2018
기아,"스포티지 2.0디젤 2WD 8AT (PE/18""타이어)",경유,자동,내연기관,승용차,13.2,15.5,134,,1995,2등급,2018
기아,"스포티지 2.0디젤 2WD 8AT (PE/17""타이어)",경유,자동,내연기관,승용차,13.2,16.2,131,,1995,2등급,2018
기아,"스포티지 1.6디젤 2WD (PE/19""타이어)",경유,자동,내연기관,승용차,14.7,16.2,122,,1598,2등급,2018
기아,"스포티지 1.6디젤 2WD (PE/18""타이어)",경유,자동,내연기관,승용차,15,16.8,118,,1598,2등급,2018
기아,"스포티지 1.6디젤 2WD (PE/17""타이어)",경유,자동,내연기관,승용차,15.5,17.5,114,,1598,1등급,2018
현대,"투싼 개조차 2.0디젤 2WD 8AT (19""타이어)",경유,자동,내연기관,승용차,12.9,15.1,137,,1995,2등급,2018
현대,"투싼 개조차 2.0디젤 2WD 8AT (18""타이어)",경유,자동,내연기관,승용차,13.2,15.3,134,,1995,2등급,2018
BMW,BMW 530d WLTP,경유,자동,내연기관,승용차,11.3,14.8,151,,2993,3등급,2018
벤츠,S450 4Matic Coupe,휘발유,자동,내연기관,승용차,7.4,10.6,205,,2996,5등급,2016
현대,"투싼 개조차 2.0디젤 AWD (19""타이어)",경유,자동,내연기관,승용차,11.6,13.6,154,,1995,3등급,2018
현대,"투싼 개조차 2.0디젤 AWD (18""타이어)",경유,자동,내연기관,승용차,11.8,13.9,151,,1995,3등급,2018
현대,"투싼 개조차 2.0디젤 AWD (17""타이어)",경유,자동,내연기관,승용차,12.3,14.3,145,,1995,3등급,2018
현대,"투싼 개조차 1.6디젤 AWD (19""타이어)",경유,자동,내연기관,승용차,13.4,14.5,137,,1598,2등급,2018
현대,"투싼 개조차 1.6디젤 AWD (18""타이어)",경유,자동,내연기관,승용차,13.4,15.1,134,,1598,2등급,2018
현대,"투싼 개조차 1.6디젤 AWD (17""타이어)",경유,자동,내연기관,승용차,13.9,15.2,130,,1598,2등급,2018
현대,"투싼 개조차 2.0디젤 2WD 6MT (19""타이어)",경유,수동,내연기관,승용차,13.7,15.4,131,,1995,2등급,2019
현대,"투싼 개조차 2.0디젤 2WD 6MT (18""타이어)",경유,수동,내연기관,승용차,14,15.6,128,,1995,2등급,2019
현대,"투싼 개조차 2.0디젤 2WD 6MT (17""타이어)",경유,수동,내연기관,승용차,14.4,16,124,,1995,2등급,2019
현대,"투싼 개조차 2.0디젤 2WD 8AT (17""타이어)",경유,자동,내연기관,승용차,13.2,16.2,131,,1995,2등급,2018
현대,"투싼 개조차 1.6디젤 2WD (19""타이어)",경유,자동,내연기관,승용차,14.7,16.2,122,,1598,2등급,2018
현대,"투싼 개조차 1.6디젤 2WD (17""타이어)",경유,자동,내연기관,승용차,15.3,17.6,115,,1598,1등급,2018
현대,"투싼 개조차 1.6디젤 2WD (18""타이어)",경유,자동,내연기관,승용차,15,16.8,118,,1598,2등급,2018
BMW,BMW 320d Touring WLTP,경유,자동,내연기관,승용차,11.7,14.7,149,,1995,3등급,2018
기아,"스포티지 2.0MPI (PE/18"",19""타이어)",휘발유,자동,내연기관,승용차,9.6,11.9,161,,1999,4등급,2018
기아,"스포티지 2.0MPI (PE/17""타이어)",휘발유,자동,내연기관,승용차,9.8,12.3,156,,1999,4등급,2018
기아,"스토닉 1.0 T-GDI 7DCT (17""타이어)",휘발유,자동,내연기관,승용차,12.5,14.9,123,,998,3등급,2018
기아,"스토닉 1.0 T-GDI 7DCT (15""타이어)",휘발유,자동,내연기관,승용차,12.6,15.3,121,,998,3등급,2018
기아,K5(JF) 2.0GDI 플러그인하이브리드 개조차,전기+휘발유,자동,PHEV,승용차,23.1,24.7,26,45,1999,PHEV,2022
BMW,BMW 730d xDrive WLTP,경유,자동,내연기관,승용차,10.3,13.8,166,,2993,3등급,2018
크라이슬러,짚 랭글러 루비콘,휘발유,자동,내연기관,승용차,7.7,8.8,210,,1995,5등급,2018
현대,"투싼 개조차 1.6T-GDI 2WD (19""타이어)",휘발유,자동,내연기관,승용차,10.6,12.4,148,,1591,4등급,2018
현대,"투싼 개조차 1.6T-GDI 2WD (18""타이어)",휘발유,자동,내연기관,승용차,10.8,12.7,144,,1591,3등급,2018
현대,"투싼 개조차 1.6T-GDI 2WD (17""타이어)",휘발유,자동,내연기관,승용차,11,13.1,141,,1591,3등급,2018
현대,"투싼 개조차 1.6T-GDI AWD (17""타이어)",휘발유,자동,내연기관,승용차,10.3,11.7,154,,1591,4등급,2018
현대,"투싼 개조차 1.6T-GDI AWD (18""타이어)",휘발유,자동,내연기관,승용차,10,11.8,157,,1591,4등급,2018
현대,"투싼 개조차 1.6T-GDI AWD (19""타이어)",휘발유,자동,내연기관,승용차,9.8,11.3,162,,1591,4등급,2018
기아,"카니발 2.2디젤 하이리무진 11인(18"" 타이어)",경유,자동,내연기관,승합차,9.6,11.3,189,,2199,4등급,2018
기아,"카니발 2.2디젤 하이리무진 7인(19"" 타이어)",경유,자동,내연기관,승용차,9.6,11.4,189,,2199,4등급,2018
기아,"카니발 2.2디젤 아웃도어 9인(19"" 타이어)",경유,자동,내연기관,승용차,9.6,11.4,189,,2199,4등급,2018
기아,"카니발 2.2디젤 하이리무진 9인(18"" 타이어)",경유,자동,내연기관,승용차,9.6,11.4,189,,2199,4등급,2018
기아,"카니발 2.2디젤 하이리무진 9인(19"" 타이어)",경유,자동,내연기관,승용차,9.6,11.4,189,,2199,4등급,2018
BMW,BMW 118d WLTP,경유,자동,내연기관,승용차,12.8,15.6,136,,1995,2등급,2018
MINI,MINI Cooper SD,경유,자동,내연기관,승용차,14.7,18.1,116,,1995,1등급,2018
MINI,MINI Cooper D Five Door,경유,자동,내연기관,승용차,15,18.7,113,,1496,1등급,2018
기아,카니발 3.3GDI 하이리무진 7인,휘발유,자동,내연기관,승용차,7.1,9,218,,3342,5등급,2018
MINI,MINI Cooper D,경유,자동,내연기관,승용차,15.5,19,109,,1496,1등급,2018
BMW,BMW M3 CS,휘발유,자동,내연기관,승용차,8.3,10.2,190,,2979,5등급,2018
한국지엠,스파크 밴 1.0,휘발유,수동,내연기관,승용차,14.2,16.1,109,,999,경형,2018
한국지엠,스파크 밴 1.0,휘발유,CVT,내연기관,승용차,14.3,16,109,,999,경형,2018
MINI,MINI Cooper SD Five Door,경유,자동,내연기관,승용차,14.4,18,119,,1995,2등급,2018
현대,그랜드스타렉스(PE2)2.5디젤 리무진 (9P_N/HR),경유,자동,내연기관,승용차,7.9,10.5,222,,2497,5등급,2017
기아,스팅어 3.3T-GDI AWD_19인치타이어_19MY,휘발유,자동,내연기관,승용차,7.4,10,202,,3342,5등급,2018
기아,스팅어 3.3T-GDI 2WD_19인치타이어_19MY,휘발유,자동,내연기관,승용차,7.9,10.2,192,,3342,5등급,2018
기아,스팅어 2.0T-GDI AWD_19인치타이어_19MY,휘발유,자동,내연기관,승용차,8.5,10.8,179,,1998,4등급,2018
기아,스팅어 2.0T-GDI AWD_18인치타이어_19MY,휘발유,자동,내연기관,승용차,8.7,10.9,175,,1998,4등급,2018
기아,스팅어 2.0T-GDI 2WD_19인치타이어_19MY,휘발유,자동,내연기관,승용차,9.1,11.8,165,,1998,4등급,2018
기아,카니발 3.3GDI 하이리무진 9인,휘발유,자동,내연기관,승용차,6.9,8.7,228,,3342,5등급,2018
현대,그랜드스타렉스(PE2)2.5디젤 리무진 (6P_N/HR),경유,자동,내연기관,승용차,7.9,10.5,222,,2497,5등급,2017
현대,그랜드스타렉스(PE2) 2.5디젤 하이루프(12인),경유,자동,내연기관,승합차,8.4,10.5,213,,2497,5등급,2017
기아,쏘렌토(19MY) 2.2디젤 AWD ISG 5인 18인치,경유,자동,내연기관,승용차,11.4,14,154,,2199,3등급,2018
기아,쏘렌토(19MY) 2.2디젤 AWD ISG 7인 18인치,경유,자동,내연기관,승용차,11.2,13.8,157,,2199,3등급,2018
기아,쏘렌토(19MY) 2.0디젤 AWD ISG 5인 18인치,경유,자동,내연기관,승용차,11.5,13.7,155,,1995,3등급,2018
기아,쏘렌토(19MY) 2.0디젤 AWD ISG 7인 18인치,경유,자동,내연기관,승용차,11.3,13.5,158,,1995,3등급,2018
기아,쏘렌토(19MY) 2.2디젤 AWD ISG 5인 19인치,경유,자동,내연기관,승용차,11.2,13.7,157,,2199,3등급,2018
기아,쏘렌토(19MY) 2.0디젤 AWD ISG 5인 19인치,경유,자동,내연기관,승용차,11.1,13.4,160,,1995,3등급,2018
기아,쏘렌토(19MY) 2.0디젤 AWD ISG 7인 19인치,경유,자동,내연기관,승용차,10.8,13,165,,1995,3등급,2018
기아,쏘렌토(19MY) 2.2디젤 AWD ISG 7인 19인치,경유,자동,내연기관,승용차,11,13.6,160,,2199,3등급,2018
벤츠,Mercedes-AMG C43 4Matic Coupe,휘발유,자동,내연기관,승용차,8.3,11.1,187,,2996,4등급,2016
벤츠,Mercedes-AMG GT R,휘발유,자동,내연기관,승용차,6.3,8.4,251,,3982,5등급,2018
기아,K5 2.0GDI 하이브리드 개조차_17인치타이어,휘발유,자동,하이브리드,승용차,16.8,17.7,94,,1999,1등급,2018
기아,K5 2.0GDI 하이브리드 개조차_16인치타이어,휘발유,자동,하이브리드,승용차,17.5,18.6,89,,1999,1등급,2018
크라이슬러,짚 그랜드 체로키,경유,자동,내연기관,승용차,8.8,11.1,201,,2987,4등급,2018
한국지엠,스파크 1.0,휘발유,수동,내연기관,승용차,14.2,16.1,109,,999,경형,2018
벤츠,GLC350 e 4Matic,전기+휘발유,자동,PHEV,승용차,11.9,14.3,92,15,1991,PHEV,2018
현대,쏘나타(LF)개조차 2.0LPI AT_택시,LPG,자동,내연기관,승용차,8.2,11.3,139,,1999,4등급,2018
기아,K5 개조차 2.0LPI AT_택시,LPG,자동,내연기관,승용차,8.2,11.3,139,,1999,4등급,2018
기아,"쏘렌토(19MY) 2.0디젤 2WD ISG 7인 (18"" 타이어)",경유,자동,내연기관,승용차,12.1,14.8,144,,1995,3등급,2018
기아,"쏘렌토(19MY) 2.2디젤 2WD ISG 5인 (18"" 타이어)",경유,자동,내연기관,승용차,12.5,15.3,140,,2199,3등급,2018
포드,Mustang 2.3 Convertible,휘발유,자동,내연기관,승용차,8,12,179,,2261,4등급,2018
현대,벨로스터 N 2.0T-GDI (PP),휘발유,수동,내연기관,승용차,9.5,11.9,162,,1998,4등급,2018
현대,벨로스터 N 2.0T-GDI (STD),휘발유,수동,내연기관,승용차,9.7,12.1,159,,1998,4등급,2018
포드,Mustang GT 5.0 Convertible,휘발유,자동,내연기관,승용차,6.2,10.1,227,,5035,5등급,2018
기아,"쏘렌토(19MY) 2.0디젤 2WD ISG 5인 (19"" 타이어)",경유,자동,내연기관,승용차,12,14.7,146,,1995,3등급,2018
기아,"쏘렌토(19MY) 2.2디젤 2WD ISG 5인(19"" 타이어)",경유,자동,내연기관,승용차,12,15.1,144,,2199,3등급,2018
포드,Mustang GT 5.0 Coupe,휘발유,자동,내연기관,승용차,6.2,10.1,227,,5035,5등급,2018
포드,Mustang 2.3 Coupe,휘발유,자동,내연기관,승용차,8,12,179,,2261,4등급,2018
기아,"쏘렌토(19MY) 2.0디젤 2WD ISG 5인 (18"" 타이어)",경유,자동,내연기관,승용차,12.7,15.4,138,,1995,2등급,2018
기아,"쏘렌토(19MY) 2.0디젤 2WD ISG 7인 (19"" 타이어)",경유,자동,내연기관,승용차,12,14.7,146,,1995,3등급,2018
기아,"쏘렌토(19MY) 2.2디젤 2WD ISG 7인(19"" 타이어)",경유,자동,내연기관,승용차,12,15.1,144,,2199,3등급,2018
닛산,INFINITI QX50 2.0,휘발유,CVT,내연기관,승용차,9.4,11.6,167,,1997,4등급,2017
기아,"쏘렌토(19MY) 2.2디젤 2WD ISG 7인(18"" 타이어)",경유,자동,내연기관,승용차,12.2,15.3,142,,2199,3등급,2018
MINI,MINI Countryman John Cooper Works ALL4,휘발유,자동,내연기관,승용차,9,12.2,164,,1998,4등급,2018
현대,그랜드스타렉스(PE2) 2.4LPI 어린이버스 (15인),LPG,자동,내연기관,승합차,5.3,6.6,228,,2359,5등급,2017
현대,그랜드스타렉스(PE2) 2.4LPI 어린이보호차 (12인),LPG,자동,내연기관,승합차,5.3,6.6,228,,2359,5등급,2017
닛산,INFINITI QX50 2.0 AWD,휘발유,CVT,내연기관,승용차,8.9,11.1,176,,1997,4등급,2017
한국지엠,스파크 1.0,휘발유,CVT,내연기관,승용차,14.3,16,109,,999,경형,2018
기아,K5 2.0CVVL 개조차_18인치 타이어 (15),휘발유,자동,내연기관,승용차,10.2,13.8,144,,1999,3등급,2018
기아,K5 2.0CVVL 개조차_17인치 타이어 (15),휘발유,자동,내연기관,승용차,10.6,14.8,137,,1999,3등급,2018
기아,K9(RJ) 3.8GDI 2WD 19인치 타이어,휘발유,자동,내연기관,승용차,7.6,10.7,196,,3778,5등급,2018
기아,K9(RJ) 3.8GDI 2WD 18인치 타이어,휘발유,자동,내연기관,승용차,7.8,11,192,,3778,5등급,2018
기아,K9(RJ) 3.3T-GDI 2WD 19인치 타이어,휘발유,자동,내연기관,승용차,7.4,10.9,199,,3342,5등급,2018
기아,K9(RJ) 3.3GDI 2WD 19인치 타이어,휘발유,자동,내연기관,승용차,7.6,10.6,197,,3342,5등급,2018
기아,K9(RJ) 3.3GDI 2WD 18인치 타이어,휘발유,자동,내연기관,승용차,7.9,11.2,188,,3342,5등급,2018
기아,K9(RJ) 3.3GDI AWD 19인치 타이어,휘발유,자동,내연기관,승용차,7.3,10.1,206,,3342,5등급,2018
기아,K9(RJ) 3.3GDI AWD 18인치 타이어,휘발유,자동,내연기관,승용차,7.5,10.1,203,,3342,5등급,2018
기아,K9(RJ) 3.3T-GDI AWD 19인치 타이어,휘발유,자동,내연기관,승용차,7,10.1,213,,3342,5등급,2018
기아,"카니발 2.2디젤 2WD 7인승 (19"" 타이어)",경유,자동,내연기관,승용차,10.1,13.2,171,,2199,4등급,2018
기아,"카니발 2.2디젤 2WD 11인승 (18"" 타이어)",경유,자동,내연기관,승합차,10.1,13,172,,2199,4등급,2018
기아,"카니발 2.2디젤 2WD 11인승 (17"" 타이어)",경유,자동,내연기관,승합차,10.3,13.2,169,,2199,4등급,2018
기아,"카니발 2.2디젤 2WD 9인승 (19"" 타이어)",경유,자동,내연기관,승용차,10.1,13.2,171,,2199,4등급,2018
기아,K9(RJ) 5.0GDI AWD 19인치 타이어,휘발유,자동,내연기관,승용차,6.4,9.5,231,,5038,5등급,2018
기아,카니발 2.2디젤 2WD 9인승 (18'' 타이어),경유,자동,내연기관,승용차,10.2,13.4,170,,2199,4등급,2018
기아,K9(RJ) 3.8GDI AWD 19인치 타이어,휘발유,자동,내연기관,승용차,7.3,10.1,207,,3778,5등급,2018
기아,K9(RJ) 3.8GDI AWD 18인치 타이어,휘발유,자동,내연기관,승용차,7.3,10.3,204,,3778,5등급,2018
한국지엠,트랙스 1.6 디젤,경유,자동,내연기관,승용차,12.7,16.2,135,,1598,2등급,2018
기아,카니발 3.3GDI 7인승 (19'' 타이어),휘발유,자동,내연기관,승용차,7.2,9.7,210,,3342,5등급,2018
기아,카니발 3.3GDI 9인승 (19'' 타이어),휘발유,자동,내연기관,승용차,7.2,9.7,210,,3342,5등급,2018
현대,싼타페 2.2 디젤 AWD 5인 (19'' 타이어),경유,자동,내연기관,승용차,11.1,13.5,160,,2199,3등급,2018
현대,싼타페 2.2 디젤 AWD 5인 (18'' 타이어),경유,자동,내연기관,승용차,11.3,13.8,156,,2199,3등급,2018
현대,싼타페 2.2 디젤 AWD 7인 (19'' 타이어),경유,자동,내연기관,승용차,11.1,13.5,160,,2199,3등급,2018
현대,싼타페 2.2 디젤 AWD 7인 (18'' 타이어),경유,자동,내연기관,승용차,11.3,13.8,156,,2199,3등급,2018
현대,싼타페 2.2 디젤 2WD 5인 (19'' 타이어),경유,자동,내연기관,승용차,12.3,14.7,144,,2199,3등급,2018
현대,싼타페 2.2 디젤 2WD 5인 (18'' 타이어),경유,자동,내연기관,승용차,12.4,15.4,140,,2199,3등급,2018
현대,싼타페 2.2 디젤 2WD 7인 (19'' 타이어),경유,자동,내연기관,승용차,11.8,14.2,149,,2199,3등급,2018
현대,싼타페 2.2 디젤 2WD 7인 (18'' 타이어),경유,자동,내연기관,승용차,11.9,14.7,146,,2199,3등급,2018
현대,싼타페 2.0T-GDI 2WD 5인,휘발유,자동,내연기관,승용차,8.4,11.4,180,,1998,4등급,2018
현대,싼타페 2.0T-GDI 2WD 7인,휘발유,자동,내연기관,승용차,8.4,11.4,180,,1998,4등급,2018
현대,싼타페 2.0T-GDI 4WD 5인,휘발유,자동,내연기관,승용차,7.9,10.9,190,,1998,5등급,2018
현대,싼타페 2.0 디젤 AWD 5인 (19'' 타이어),경유,자동,내연기관,승용차,11.1,13.4,160,,1995,3등급,2018
현대,싼타페 2.0 디젤 AWD 5인 (18'' 타이어),경유,자동,내연기관,승용차,11.3,13.9,156,,1995,3등급,2018
현대,싼타페 2.0 디젤 AWD 7인 (19'' 타이어),경유,자동,내연기관,승용차,11.1,13.4,160,,1995,3등급,2018
현대,싼타페 2.0 디젤 AWD 7인 (18'' 타이어),경유,자동,내연기관,승용차,11.3,13.9,156,,1995,3등급,2018
현대,싼타페 2.0 디젤 2WD 5인 (18'' 타이어),경유,자동,내연기관,승용차,12.7,15.4,138,,1995,2등급,2018
현대,싼타페 2.0 디젤 2WD 5인 (19'' 타이어),경유,자동,내연기관,승용차,12.6,14.7,141,,1995,3등급,2018
현대,싼타페 2.0 디젤 2WD 7인 (19'' 타이어),경유,자동,내연기관,승용차,12.2,14.4,146,,1995,3등급,2018
현대,싼타페 2.0 디젤 2WD 7인 (18'' 타이어),경유,자동,내연기관,승용차,12.7,15.4,138,,1995,2등급,2018
현대,싼타페 2.0T-GDI 4WD 7인,휘발유,자동,내연기관,승용차,7.9,10.9,190,,1998,5등급,2018
벤츠,E220 d Cabriolet,경유,자동,내연기관,승용차,13,15.9,134,,1950,2등급,2018
기아,K3 1.6 가솔린 CVT (17인치 타이어),휘발유,CVT,내연기관,승용차,12.6,16.3,117,,1598,2등급,2018
기아,K3 1.6 가솔린 CVT (15인치 타이어),휘발유,CVT,내연기관,승용차,13.6,17.7,108,,1598,2등급,2018
기아,K3 1.6 가솔린 CVT (16인치 타이어),휘발유,CVT,내연기관,승용차,12.8,16.8,114,,1598,2등급,2018
BMW,BMW M5,휘발유,자동,내연기관,승용차,7.2,9.5,218,,4395,5등급,2018
GM,CHEVROLET EQUINOX FWD,경유,자동,내연기관,승용차,12.2,14.9,143,,1598,3등급,2018
